log_id,planta_id,activo_id,fecha_hora,tipo_evento_id,descripcion
3249,4,,2024-08-18 14:00:00.000000,20,s/n
3250,3,,2024-08-18 14:00:00.000000,20,
3251,2,60.0,2024-08-18 17:38:14.222361,12,ok.
3252,5,129.0,2024-08-18 20:14:21.766249,13,
3253,4,,2024-08-18 22:00:00.000000,22,ok
3254,5,,2024-08-18 22:00:00.000000,20,s/n
3255,2,,2024-08-18 22:00:00.000000,21,
3256,2,42.0,2024-08-18 22:39:25.411158,14,OK
3257,3,79.0,2024-08-19 01:23:48.761804,10,sin novedad
3258,4,,2024-08-19 06:00:00.000000,19,ok
3259,1,,2024-08-19 06:00:00.000000,21,s/n
3260,5,,2024-08-19 06:00:00.000000,22,s/n
3261,2,57.0,2024-08-19 09:01:29.006029,4,ver OT
3262,4,89.0,2024-08-19 11:37:45.917301,11,
3263,3,69.0,2024-08-19 13:42:08.131910,16,operador reseteo
3264,1,,2024-08-19 14:00:00.000000,21,ok
3265,5,,2024-08-19 14:00:00.000000,21,s/n
3266,2,,2024-08-19 14:00:00.000000,19,
3267,5,123.0,2024-08-19 16:07:53.220304,14,OK
3268,1,,2024-08-19 22:00:00.000000,19,normal
3269,5,,2024-08-19 22:00:00.000000,21,
3270,3,,2024-08-19 22:00:00.000000,19,
3271,4,,2024-08-19 22:00:00.000000,19,s/n
3272,4,99.0,2024-08-19 22:02:30.534956,14,OK
3273,3,,2024-08-19 22:13:26.197771,27,
3274,2,40.0,2024-08-19 22:20:39.279070,16,operador reseteo
3275,5,125.0,2024-08-20 01:06:46.601960,13,
3276,2,49.0,2024-08-20 05:16:28.677765,13,purga completa
3277,2,,2024-08-20 06:00:00.000000,20,
3278,4,,2024-08-20 06:00:00.000000,21,normal
3279,2,41.0,2024-08-20 07:36:38.444826,13,DRN OK
3280,4,,2024-08-20 14:00:00.000000,20,normal
3281,2,,2024-08-20 14:00:00.000000,19,s/n
3282,5,,2024-08-20 14:00:00.000000,21,ok
3283,2,51.0,2024-08-20 14:55:35.629302,13,ok.
3284,5,,2024-08-20 22:00:00.000000,22,
3285,1,,2024-08-20 22:00:00.000000,22,
3286,2,57.0,2024-08-21 01:14:58.109325,7,arranque normal
3287,4,102.0,2024-08-21 04:40:46.448819,12,DRN OK
3288,5,,2024-08-21 06:00:00.000000,20,s/n
3289,3,,2024-08-21 06:00:00.000000,22,normal
3290,2,,2024-08-21 06:00:00.000000,20,ok
3291,4,,2024-08-21 06:00:00.000000,19,ok
3292,3,80.0,2024-08-21 07:00:52.340880,3,
3293,3,80.0,2024-08-21 11:33:28.623776,9,
3294,1,14.0,2024-08-21 12:13:47.860750,18,sin intervencion
3295,1,2.0,2024-08-21 13:13:41.422385,11,ok.
3296,3,66.0,2024-08-21 13:41:28.238958,10,
3297,2,,2024-08-21 14:00:00.000000,20,ok
3298,5,,2024-08-21 14:00:00.000000,19,normal
3299,5,135.0,2024-08-21 17:50:53.826902,14,
3300,4,107.0,2024-08-21 19:45:46.797844,15,sin intervencion
3301,2,,2024-08-21 22:00:00.000000,20,ok
3302,1,,2024-08-21 22:00:00.000000,22,s/n
3303,3,,2024-08-21 22:00:00.000000,19,ok
3304,4,,2024-08-22 02:43:17.303449,28,ver informe adjunto
3305,4,112.0,2024-08-22 03:08:29.932702,18,restablecida sola
3306,1,,2024-08-22 06:00:00.000000,21,normal
3307,5,,2024-08-22 06:00:00.000000,21,
3308,4,111.0,2024-08-22 12:44:39.834938,10,OK
3309,1,,2024-08-22 14:00:00.000000,20,s/n
3310,5,,2024-08-22 14:00:00.000000,19,
3311,2,,2024-08-22 14:00:00.000000,20,ok
3312,4,,2024-08-22 14:00:00.000000,22,ok
3313,3,79.0,2024-08-22 14:12:31.765698,18,restablecida sola
3314,2,42.0,2024-08-22 17:49:09.111692,10,DRN OK
3315,4,,2024-08-22 22:00:00.000000,20,ok
3316,5,,2024-08-22 22:00:00.000000,19,
3317,2,47.0,2024-08-22 22:50:22.947742,10,purga completa
3318,5,130.0,2024-08-22 23:16:37.569439,12,DRN OK
3319,5,139.0,2024-08-22 23:16:43.447225,12,OK
3320,3,,2024-08-23 06:00:00.000000,21,ok
3321,4,,2024-08-23 06:00:00.000000,22,
3322,1,,2024-08-23 06:00:00.000000,19,s/n
3323,2,,2024-08-23 06:00:00.000000,22,ok
3324,5,,2024-08-23 06:00:00.000000,20,s/n
3325,2,52.0,2024-08-23 06:18:22.293309,12,sin novedad
3326,3,80.0,2024-08-23 12:13:28.528177,14,purga completa
3327,1,8.0,2024-08-23 13:47:43.716398,5,
3328,1,35.0,2024-08-23 16:57:47.614046,5,ver OT
3329,1,8.0,2024-08-23 19:17:07.857201,9,OK
3330,1,35.0,2024-08-23 20:02:27.575138,8,arranque normal
3331,3,68.0,2024-08-23 21:17:41.583148,10,
3332,4,,2024-08-23 22:00:00.000000,21,s/n
3333,4,96.0,2024-08-24 00:04:12.104578,14,ok.
3334,5,121.0,2024-08-24 00:23:41.759396,14,
3335,1,12.0,2024-08-24 04:51:52.209978,16,sin intervencion
3336,4,,2024-08-24 06:00:00.000000,20,normal
3337,5,,2024-08-24 06:00:00.000000,22,normal
3338,3,,2024-08-24 06:00:00.000000,20,
3339,2,,2024-08-24 06:00:00.000000,19,ok
3340,5,,2024-08-24 09:09:15.610470,27,aviso proveedor externo
3341,1,2.0,2024-08-24 11:30:51.917512,12,OK
3342,4,97.0,2024-08-24 12:05:16.317463,1,por mantenimiento
3343,4,92.0,2024-08-24 12:25:22.612509,10,OK
3344,3,70.0,2024-08-24 13:44:19.181893,18,restablecida sola
3345,4,,2024-08-24 14:00:00.000000,19,normal
3346,3,,2024-08-24 14:00:00.000000,19,
3347,4,97.0,2024-08-24 14:03:02.984856,8,reanuda produccion
3348,4,108.0,2024-08-24 21:43:47.982588,10,
3349,5,,2024-08-24 22:00:00.000000,22,
3350,4,,2024-08-24 22:00:00.000000,20,s/n
3351,3,,2024-08-25 01:12:56.592297,28,aviso proveedor externo
3352,5,,2024-08-25 02:40:35.530281,27,
3353,1,,2024-08-25 06:00:00.000000,20,s/n
3354,4,,2024-08-25 06:00:00.000000,21,normal
3355,3,,2024-08-25 06:00:00.000000,19,ok
3356,2,,2024-08-25 06:00:00.000000,19,
3357,5,141.0,2024-08-25 06:01:29.353796,14,sin novedad
3358,4,,2024-08-25 14:00:00.000000,20,s/n
3359,1,,2024-08-25 14:00:00.000000,20,normal
3360,5,127.0,2024-08-25 16:32:43.719181,5,por mantenimiento
3361,5,127.0,2024-08-25 20:15:17.029579,6,reanuda produccion
3362,1,,2024-08-25 21:05:02.854804,29,
3363,4,100.0,2024-08-25 21:35:35.371893,11,purga completa
3364,3,,2024-08-25 22:00:00.000000,21,s/n
3365,2,,2024-08-25 22:00:00.000000,22,
3366,4,,2024-08-25 22:00:00.000000,22,
3367,1,,2024-08-26 06:00:00.000000,21,
3368,2,,2024-08-26 06:00:00.000000,21,
3369,3,,2024-08-26 06:00:00.000000,21,normal
3370,4,,2024-08-26 06:00:00.000000,21,s/n
3371,3,68.0,2024-08-26 13:37:52.549043,13,OK
3372,5,,2024-08-26 14:00:00.000000,21,s/n
3373,4,,2024-08-26 14:00:00.000000,19,s/n
3374,2,,2024-08-26 14:00:00.000000,19,
3375,5,114.0,2024-08-26 18:26:34.133195,18,sin intervencion
3376,4,102.0,2024-08-26 21:34:54.704730,18,sin intervencion
3377,4,83.0,2024-08-26 21:36:22.566455,18,operador reseteo
3378,2,,2024-08-26 22:00:00.000000,19,normal
3379,1,,2024-08-26 22:00:00.000000,19,ok
3380,4,,2024-08-26 22:00:00.000000,21,
3381,4,90.0,2024-08-27 01:05:43.146613,15,sin intervencion
3382,4,109.0,2024-08-27 07:28:31.191857,17,sin intervencion
3383,3,80.0,2024-08-27 10:46:21.960147,13,ok.
3384,5,,2024-08-27 14:00:00.000000,22,ok
3385,1,,2024-08-27 14:00:00.000000,19,normal
3386,3,,2024-08-27 14:00:00.000000,20,normal
3387,2,39.0,2024-08-27 18:07:23.417816,12,sin novedad
3388,5,135.0,2024-08-27 21:01:26.508029,14,ok.
3389,1,,2024-08-27 22:00:00.000000,20,
3390,3,,2024-08-27 22:00:00.000000,20,s/n
3391,1,25.0,2024-08-27 22:52:48.242066,5,por mantenimiento
3392,1,30.0,2024-08-27 23:46:05.469244,13,purga completa
3393,2,61.0,2024-08-28 00:25:31.410216,1,por mantenimiento
3394,4,89.0,2024-08-28 02:12:37.322473,14,sin novedad
3395,1,31.0,2024-08-28 02:17:12.225999,14,purga completa
3396,1,,2024-08-28 06:00:00.000000,21,s/n
3397,4,,2024-08-28 06:00:00.000000,20,
3398,3,,2024-08-28 06:00:00.000000,20,s/n
3399,2,53.0,2024-08-28 08:49:48.900912,12,
3400,5,,2024-08-28 10:07:37.284559,26,ver informe adjunto
3401,2,56.0,2024-08-28 10:30:01.554219,11,
3402,3,,2024-08-28 14:00:00.000000,20,normal
3403,5,123.0,2024-08-28 21:08:48.105604,12,sin novedad
3404,5,131.0,2024-08-28 21:18:11.123003,13,DRN OK
3405,1,,2024-08-28 22:00:00.000000,22,s/n
3406,4,,2024-08-28 22:00:00.000000,21,normal
3407,5,,2024-08-28 22:00:00.000000,19,
3408,2,,2024-08-28 22:00:00.000000,22,s/n
3409,3,,2024-08-28 22:00:00.000000,21,s/n
3410,2,60.0,2024-08-29 00:23:50.760440,10,sin novedad
3411,3,76.0,2024-08-29 00:59:24.363704,12,sin novedad
3412,1,25.0,2024-08-29 10:40:10.888734,6,reanuda produccion
3413,1,,2024-08-29 14:00:00.000000,19,normal
3414,5,119.0,2024-08-29 15:33:54.992864,13,
3415,3,71.0,2024-08-29 17:26:33.269586,13,
3416,1,25.0,2024-08-29 17:44:23.588333,18,restablecida sola
3417,4,104.0,2024-08-29 21:14:30.454119,11,OK
3418,4,,2024-08-29 22:00:00.000000,20,s/n
3419,3,,2024-08-29 22:00:00.000000,21,
3420,2,61.0,2024-08-29 22:06:35.981514,7,reanuda produccion
3421,2,55.0,2024-08-29 22:34:39.726963,11,
3422,3,70.0,2024-08-30 01:25:20.769503,12,ok.
3423,5,122.0,2024-08-30 01:33:15.317069,14,DRN OK
3424,4,,2024-08-30 06:00:00.000000,22,
3425,3,,2024-08-30 06:00:00.000000,22,normal
3426,5,,2024-08-30 06:00:00.000000,21,normal
3427,2,49.0,2024-08-30 08:47:00.075885,16,operador reseteo
3428,1,11.0,2024-08-30 12:36:25.192238,18,sin intervencion
3429,3,,2024-08-30 14:00:00.000000,19,
3430,2,,2024-08-30 14:00:00.000000,22,ok
3431,4,,2024-08-30 14:00:00.000000,19,
3432,5,,2024-08-30 14:00:00.000000,22,normal
3433,2,54.0,2024-08-30 21:03:23.750015,13,ok.
3434,3,,2024-08-30 22:00:00.000000,22,ok
3435,5,,2024-08-30 22:00:00.000000,22,ok
3436,5,116.0,2024-08-30 22:25:21.831691,16,sin intervencion
3437,2,40.0,2024-08-31 02:27:44.788778,18,operador reseteo
3438,5,135.0,2024-08-31 03:55:35.409482,14,sin novedad
3439,5,,2024-08-31 06:00:00.000000,21,s/n
3440,3,,2024-08-31 06:00:00.000000,20,
3441,3,,2024-08-31 14:00:00.000000,19,
3442,2,,2024-08-31 14:00:00.000000,20,s/n
3443,1,,2024-08-31 14:00:00.000000,22,s/n
3444,1,15.0,2024-08-31 18:20:56.456870,13,ok.
3445,1,,2024-08-31 22:00:00.000000,20,normal
3446,3,,2024-08-31 22:00:00.000000,21,ok
3447,5,,2024-08-31 22:00:00.000000,19,ok
3448,2,57.0,2024-09-01 00:38:15.712234,17,sin intervencion
3449,4,97.0,2024-09-01 03:28:22.447206,18,sin intervencion
3450,3,,2024-09-01 06:00:00.000000,22,normal
3451,4,,2024-09-01 06:00:00.000000,19,normal
3452,2,,2024-09-01 06:00:00.000000,19,s/n
3453,1,30.0,2024-09-01 07:48:57.263300,10,purga completa
3454,1,31.0,2024-09-01 08:34:06.256842,13,OK
3455,3,65.0,2024-09-01 13:06:31.822131,12,purga completa
3456,1,,2024-09-01 14:00:00.000000,22,
3457,2,,2024-09-01 14:00:00.000000,20,normal
3458,5,,2024-09-01 14:00:00.000000,20,
3459,1,12.0,2024-09-01 14:38:55.092228,12,OK
3460,3,79.0,2024-09-01 17:19:58.767471,10,OK
3461,4,97.0,2024-09-01 18:20:00.266227,13,
3462,1,,2024-09-01 22:00:00.000000,20,s/n
3463,2,,2024-09-01 22:00:00.000000,19,normal
3464,5,,2024-09-02 06:00:00.000000,21,ok
3465,2,,2024-09-02 06:00:00.000000,20,normal
3466,3,,2024-09-02 06:00:00.000000,20,
3467,1,26.0,2024-09-02 09:54:29.352892,3,ver OT
3468,1,26.0,2024-09-02 13:02:30.181914,6,arranque normal
3469,1,,2024-09-02 14:00:00.000000,21,s/n
3470,5,,2024-09-02 14:00:00.000000,21,normal
3471,2,,2024-09-02 14:00:00.000000,22,
3472,1,8.0,2024-09-02 14:19:24.578262,16,restablecida sola
3473,3,70.0,2024-09-02 16:56:50.516035,13,
3474,1,31.0,2024-09-02 20:09:46.598808,14,ok.
3475,1,,2024-09-02 22:00:00.000000,21,ok
3476,5,,2024-09-02 22:00:00.000000,22,normal
3477,2,,2024-09-02 22:00:00.000000,22,ok
3478,4,,2024-09-02 22:00:00.000000,22,ok
3479,1,32.0,2024-09-03 04:12:45.259764,13,sin novedad
3480,1,6.0,2024-09-03 04:37:57.261309,14,sin novedad
3481,3,,2024-09-03 06:00:00.000000,21,ok
3482,5,124.0,2024-09-03 08:01:43.033087,12,sin novedad
3483,5,138.0,2024-09-03 08:33:17.945285,18,sin intervencion
3484,5,132.0,2024-09-03 09:05:39.669839,3,por mantenimiento
3485,3,69.0,2024-09-03 12:35:05.564062,10,
3486,5,132.0,2024-09-03 13:26:13.748370,8,reanuda produccion
3487,1,,2024-09-03 14:00:00.000000,19,s/n
3488,5,131.0,2024-09-03 14:26:33.577078,13,
3489,1,,2024-09-04 06:00:00.000000,19,
3490,4,,2024-09-04 06:00:00.000000,20,ok
3491,3,,2024-09-04 14:00:00.000000,19,normal
3492,1,,2024-09-04 14:00:00.000000,19,s/n
3493,2,,2024-09-04 14:00:00.000000,19,normal
3494,2,46.0,2024-09-04 21:58:53.649754,15,sin intervencion
3495,3,,2024-09-04 22:00:00.000000,22,normal
3496,2,,2024-09-04 22:00:00.000000,21,s/n
3497,4,,2024-09-04 22:00:00.000000,22,normal
3498,5,,2024-09-04 22:00:00.000000,21,
3499,4,88.0,2024-09-05 02:23:48.512388,12,DRN OK
3500,1,,2024-09-05 06:00:00.000000,21,
3501,4,,2024-09-05 06:00:00.000000,20,
3502,2,,2024-09-05 06:00:00.000000,22,
3503,1,8.0,2024-09-05 06:09:52.592790,10,ok.
3504,1,5.0,2024-09-05 08:37:16.227893,14,purga completa
3505,3,,2024-09-05 14:00:00.000000,19,
3506,5,,2024-09-05 14:00:00.000000,22,normal
3507,2,56.0,2024-09-05 18:08:12.243447,16,sin intervencion
3508,4,,2024-09-05 22:00:00.000000,19,ok
3509,4,,2024-09-06 06:00:00.000000,22,normal
3510,1,,2024-09-06 09:31:43.251615,28,aviso proveedor externo
3511,2,,2024-09-06 14:00:00.000000,19,s/n
3512,4,,2024-09-06 14:00:00.000000,22,
3513,1,,2024-09-06 14:00:00.000000,21,ok
3514,2,53.0,2024-09-06 15:17:57.333021,4,ver OT
3515,2,53.0,2024-09-06 18:34:28.110115,6,reanuda produccion
3516,5,121.0,2024-09-06 21:13:30.421378,14,purga completa
3517,4,,2024-09-06 22:00:00.000000,22,s/n
3518,2,,2024-09-06 22:00:00.000000,21,ok
3519,3,,2024-09-06 22:00:00.000000,21,
3520,1,,2024-09-06 22:00:00.000000,20,ok
3521,5,,2024-09-06 22:00:00.000000,21,
3522,4,87.0,2024-09-06 22:07:41.368362,14,DRN OK
3523,1,19.0,2024-09-06 23:41:53.560026,11,sin novedad
3524,2,55.0,2024-09-07 01:20:36.404950,15,sin intervencion
3525,4,,2024-09-07 06:00:00.000000,20,ok
3526,2,,2024-09-07 06:00:00.000000,21,s/n
3527,3,,2024-09-07 06:00:00.000000,20,s/n
3528,3,81.0,2024-09-07 06:03:43.581333,10,sin novedad
3529,3,63.0,2024-09-07 13:39:02.549367,16,operador reseteo
3530,4,,2024-09-07 14:00:00.000000,22,normal
3531,2,,2024-09-07 14:00:00.000000,22,s/n
3532,5,,2024-09-07 14:00:00.000000,21,s/n
3533,1,,2024-09-07 14:00:00.000000,21,
3534,3,,2024-09-07 14:00:00.000000,20,normal
3535,1,29.0,2024-09-07 16:24:54.880220,11,ok.
3536,5,146.0,2024-09-07 17:37:28.441740,10,ok.
3537,1,,2024-09-07 22:00:00.000000,19,normal
3538,3,,2024-09-07 22:00:00.000000,19,ok
3539,4,,2024-09-07 22:00:00.000000,21,
3540,5,144.0,2024-09-08 03:58:55.162722,11,purga completa
3541,1,,2024-09-08 06:00:00.000000,19,
3542,5,,2024-09-08 06:00:00.000000,20,
3543,4,,2024-09-08 06:00:00.000000,21,s/n
3544,5,146.0,2024-09-08 08:57:11.077850,18,restablecida sola
3545,4,93.0,2024-09-08 09:40:34.631370,12,OK
3546,5,122.0,2024-09-08 11:24:31.044742,13,DRN OK
3547,5,,2024-09-08 14:00:00.000000,19,ok
3548,1,,2024-09-08 14:00:00.000000,21,ok
3549,4,89.0,2024-09-08 20:26:27.203756,11,purga completa
3550,5,,2024-09-08 22:00:00.000000,19,ok
3551,1,8.0,2024-09-08 23:10:05.900248,11,OK
3552,5,,2024-09-09 06:00:00.000000,22,normal
3553,3,,2024-09-09 06:00:00.000000,22,s/n
3554,2,,2024-09-09 06:00:00.000000,20,s/n
3555,3,72.0,2024-09-09 06:37:57.437666,4,PARADA POR FALLA
3556,1,18.0,2024-09-09 12:43:18.526026,13,
3557,4,103.0,2024-09-09 13:11:40.686592,12,purga completa
3558,2,,2024-09-09 14:00:00.000000,20,ok
3559,3,77.0,2024-09-09 20:13:09.252078,13,purga completa
3560,4,110.0,2024-09-09 20:38:53.546938,14,sin novedad
3561,2,,2024-09-09 22:00:00.000000,20,
3562,3,,2024-09-09 22:00:00.000000,21,ok
3563,1,,2024-09-09 22:00:00.000000,19,normal
3564,3,71.0,2024-09-10 04:13:45.935812,18,operador reseteo
3565,2,40.0,2024-09-10 04:15:16.942044,14,purga completa
3566,4,,2024-09-10 06:00:00.000000,22,normal
3567,2,,2024-09-10 06:00:00.000000,19,
3568,5,,2024-09-10 06:00:00.000000,22,ok
3569,2,57.0,2024-09-10 13:31:09.182375,11,ok.
3570,4,,2024-09-10 14:00:00.000000,20,s/n
3571,3,,2024-09-10 14:00:00.000000,20,s/n
3572,5,127.0,2024-09-10 15:16:16.432908,11,sin novedad
3573,1,21.0,2024-09-10 20:24:21.796048,15,restablecida sola
3574,1,8.0,2024-09-10 20:43:40.308304,18,operador reseteo
3575,4,,2024-09-10 22:00:00.000000,19,s/n
3576,5,,2024-09-10 22:00:00.000000,22,
3577,3,,2024-09-11 06:00:00.000000,22,ok
3578,4,,2024-09-11 06:00:00.000000,21,normal
3579,3,72.0,2024-09-11 06:24:45.743061,9,OK
3580,1,13.0,2024-09-11 10:59:35.545787,1,por mantenimiento
3581,4,102.0,2024-09-11 12:04:00.745893,15,sin intervencion
3582,2,,2024-09-11 14:00:00.000000,19,ok
3583,3,,2024-09-11 14:00:00.000000,20,s/n
3584,4,84.0,2024-09-11 14:03:01.303227,14,ok.
3585,3,76.0,2024-09-11 16:51:29.450006,10,ok.
3586,1,13.0,2024-09-11 17:00:59.597741,9,OK
3587,5,122.0,2024-09-11 18:28:08.592581,17,restablecida sola
3588,5,117.0,2024-09-11 18:38:30.766115,14,sin novedad
3589,4,107.0,2024-09-11 21:07:23.431638,14,DRN OK
3590,5,,2024-09-11 22:00:00.000000,22,s/n
3591,2,,2024-09-11 22:00:00.000000,22,ok
3592,4,,2024-09-11 22:00:00.000000,22,normal
3593,1,37.0,2024-09-11 23:15:48.695765,17,sin intervencion
3594,1,21.0,2024-09-12 05:41:04.925782,14,OK
3595,4,,2024-09-12 06:00:00.000000,19,s/n
3596,5,,2024-09-12 06:00:00.000000,20,ok
3597,3,,2024-09-12 06:00:00.000000,21,ok
3598,2,55.0,2024-09-12 11:41:57.891773,13,OK
3599,5,,2024-09-12 14:00:00.000000,22,ok
3600,3,,2024-09-12 14:00:00.000000,19,
3601,2,,2024-09-12 14:00:00.000000,20,normal
3602,1,,2024-09-12 14:00:00.000000,21,normal
3603,1,14.0,2024-09-12 14:27:45.613327,12,
3604,2,44.0,2024-09-12 17:12:03.353044,14,DRN OK
3605,4,99.0,2024-09-12 21:33:16.468180,17,restablecida sola
3606,5,,2024-09-12 22:00:00.000000,22,normal
3607,5,129.0,2024-09-12 23:13:17.180730,14,sin novedad
3608,4,,2024-09-13 06:00:00.000000,20,normal
3609,5,,2024-09-13 06:00:00.000000,22,ok
3610,2,,2024-09-13 06:00:00.000000,20,s/n
3611,1,,2024-09-13 06:00:00.000000,21,ok
3612,3,,2024-09-13 06:00:00.000000,22,
3613,2,,2024-09-13 14:00:00.000000,19,s/n
3614,5,,2024-09-13 14:00:00.000000,19,
3615,2,56.0,2024-09-13 14:59:17.346409,17,sin intervencion
3616,5,136.0,2024-09-13 19:10:21.282600,10,ok.
3617,5,130.0,2024-09-13 20:09:13.641023,10,purga completa
3618,1,20.0,2024-09-13 21:18:38.496402,12,OK
3619,1,,2024-09-13 22:00:00.000000,20,normal
3620,2,,2024-09-13 22:00:00.000000,20,
3621,4,,2024-09-14 06:00:00.000000,19,normal
3622,3,,2024-09-14 06:00:00.000000,21,normal
3623,1,,2024-09-14 06:00:00.000000,20,ok
3624,5,123.0,2024-09-14 07:22:32.732906,15,restablecida sola
3625,3,66.0,2024-09-14 10:03:12.716640,14,DRN OK
3626,4,103.0,2024-09-14 10:37:41.030930,1,ver OT
3627,3,65.0,2024-09-14 13:57:04.860168,13,OK
3628,2,,2024-09-14 14:00:00.000000,19,
3629,4,,2024-09-14 14:00:00.000000,19,normal
3630,1,,2024-09-14 14:00:00.000000,21,ok
3631,3,,2024-09-14 15:50:01.313741,24,ver informe adjunto
3632,1,18.0,2024-09-14 17:28:56.368126,11,purga completa
3633,3,,2024-09-14 22:00:00.000000,22,ok
3634,4,,2024-09-14 22:00:00.000000,22,normal
3635,1,,2024-09-14 22:00:00.000000,19,ok
3636,4,109.0,2024-09-15 04:40:48.980628,11,ok.
3637,3,,2024-09-15 06:00:00.000000,19,ok
3638,4,,2024-09-15 06:00:00.000000,22,ok
3639,4,108.0,2024-09-15 09:37:44.433404,12,
3640,1,35.0,2024-09-15 12:18:56.196562,1,ver OT
3641,2,61.0,2024-09-15 13:20:57.495625,11,DRN OK
3642,3,,2024-09-15 14:00:00.000000,19,normal
3643,5,,2024-09-15 14:00:00.000000,21,s/n
3644,1,35.0,2024-09-15 18:29:28.422911,9,
3645,5,,2024-09-15 22:00:00.000000,19,normal
3646,3,75.0,2024-09-15 23:16:14.723481,14,
3647,5,142.0,2024-09-16 02:52:25.696926,11,purga completa
3648,3,64.0,2024-09-16 05:57:03.363117,10,purga completa
3649,4,,2024-09-16 06:00:00.000000,22,
3650,3,,2024-09-16 06:00:00.000000,21,ok
3651,2,,2024-09-16 06:00:00.000000,19,s/n
3652,4,103.0,2024-09-16 08:11:36.778236,9,
3653,5,136.0,2024-09-16 11:55:16.969374,11,purga completa
3654,5,,2024-09-16 14:00:00.000000,22,s/n
3655,4,,2024-09-16 14:00:00.000000,21,normal
3656,2,,2024-09-16 16:06:13.149984,28,
3657,1,36.0,2024-09-16 17:52:17.644653,11,OK
3658,2,,2024-09-16 20:17:48.913451,28,aviso proveedor externo
3659,4,104.0,2024-09-16 21:00:13.080544,13,OK
3660,2,,2024-09-16 22:00:00.000000,19,s/n
3661,3,,2024-09-16 22:00:00.000000,22,ok
3662,5,,2024-09-16 22:00:00.000000,19,ok
3663,1,,2024-09-16 22:00:00.000000,19,
3664,2,54.0,2024-09-16 23:27:39.362678,11,
3665,2,47.0,2024-09-17 00:10:37.794329,16,restablecida sola
3666,3,77.0,2024-09-17 00:13:34.775925,10,sin novedad
3667,2,61.0,2024-09-17 01:18:10.516257,11,OK
3668,3,80.0,2024-09-17 03:51:25.877531,14,sin novedad
3669,5,,2024-09-17 06:00:00.000000,20,normal
3670,4,103.0,2024-09-17 07:02:48.311556,18,operador reseteo
3671,5,133.0,2024-09-17 07:06:11.077091,10,OK
3672,4,110.0,2024-09-17 08:15:31.502406,15,operador reseteo
3673,1,31.0,2024-09-17 11:45:12.712902,12,sin novedad
3674,5,,2024-09-17 14:00:00.000000,22,ok
3675,4,,2024-09-17 14:00:00.000000,19,s/n
3676,1,,2024-09-17 14:00:00.000000,19,ok
3677,5,,2024-09-17 22:00:00.000000,19,
3678,2,44.0,2024-09-17 23:48:40.391243,12,DRN OK
3679,4,,2024-09-18 03:21:48.106172,23,ver informe adjunto
3680,1,,2024-09-18 04:30:22.553436,29,
3681,2,,2024-09-18 06:00:00.000000,21,s/n
3682,1,,2024-09-18 06:00:00.000000,19,s/n
3683,5,135.0,2024-09-18 08:24:38.400604,11,
3684,1,31.0,2024-09-18 11:06:17.172975,10,purga completa
3685,3,70.0,2024-09-18 12:50:24.805252,13,purga completa
3686,4,,2024-09-18 14:00:00.000000,20,
3687,3,,2024-09-18 14:00:00.000000,19,ok
3688,1,,2024-09-18 14:00:00.000000,19,
3689,3,72.0,2024-09-18 21:20:45.440190,12,purga completa
3690,4,,2024-09-18 22:00:00.000000,22,
3691,5,,2024-09-18 22:00:00.000000,19,s/n
3692,2,,2024-09-18 22:00:00.000000,19,
3693,3,79.0,2024-09-19 00:51:55.178547,11,sin novedad
3694,4,,2024-09-19 05:19:49.531312,29,aviso proveedor externo
3695,2,,2024-09-19 06:00:00.000000,22,normal
3696,1,,2024-09-19 06:00:00.000000,21,
3697,5,,2024-09-19 06:00:00.000000,21,ok
3698,1,26.0,2024-09-19 06:18:38.884760,12,
3699,4,,2024-09-19 09:18:35.933680,27,ver informe adjunto
3700,2,61.0,2024-09-19 09:43:09.591756,17,restablecida sola
3701,1,10.0,2024-09-19 11:13:04.599248,14,
3702,1,32.0,2024-09-19 13:04:41.694518,4,por mantenimiento
3703,2,,2024-09-19 14:00:00.000000,19,normal
3704,5,,2024-09-19 14:00:00.000000,21,ok
3705,4,,2024-09-19 14:00:00.000000,21,normal
3706,1,32.0,2024-09-19 15:44:04.503527,7,
3707,5,121.0,2024-09-19 16:32:39.620325,14,sin novedad
3708,3,64.0,2024-09-19 21:41:12.584030,17,sin intervencion
3709,2,,2024-09-19 22:00:00.000000,22,normal
3710,4,,2024-09-19 22:00:00.000000,20,ok
3711,3,75.0,2024-09-19 22:11:12.200755,13,DRN OK
3712,2,39.0,2024-09-19 22:14:11.203097,10,OK
3713,1,2.0,2024-09-19 23:29:11.802269,11,DRN OK
3714,4,,2024-09-20 00:22:16.899618,29,aviso proveedor externo
3715,3,77.0,2024-09-20 00:38:26.659940,11,
3716,2,48.0,2024-09-20 04:57:43.643694,17,restablecida sola
3717,3,,2024-09-20 06:00:00.000000,19,ok
3718,4,,2024-09-20 06:00:00.000000,21,
3719,2,,2024-09-20 06:00:00.000000,21,ok
3720,5,145.0,2024-09-20 11:15:06.263348,17,operador reseteo
3721,2,46.0,2024-09-20 11:36:07.137975,10,purga completa
3722,1,,2024-09-20 14:00:00.000000,22,normal
3723,2,,2024-09-20 14:00:00.000000,21,normal
3724,4,,2024-09-20 14:00:00.000000,20,
3725,3,75.0,2024-09-20 14:38:25.949851,16,operador reseteo
3726,3,75.0,2024-09-20 15:29:13.874793,13,purga completa
3727,4,88.0,2024-09-20 21:28:04.757750,13,sin novedad
